university_name,location,course_url,course_or_degree_name,degree_program,ucas_tariff,ucas_tariff_link,ucas_relevant_qualification,a_levels_overall,mandatory_subject_of_a_levels,a_levels_mandatory_minimum_grades,o_levels_overall,mandatory_subject_of_o_levels,o_levels_mandatory_minimum_grades,btec_or_cambridge_technical,btec,btec_extended_diploma,btec_national_diploma,btec_national_extended_diploma,apprenticeship,access_to_higher_educational_diploma,IB_or_international_baccalaureate_points,points_required_from_higher_level_IB_subjects,portfolio_submission,gcse_overall,mandatory_subject_of_gcse,gcse_mandatory_minimum_grades,t_level,t_level_main_subject_grades,t_level_main_subject,t_level_core_subject_grade,bachelors_degree,relevant_work_experience,eligibility_for_SQE,additional_requirements_for_non_UK_degree,cache_technical_level_3,scottish_irish_leaving_certificate,nvq_level,foundation_diploma,ual_extended_diploma,ptlls_or_city_and_guilds,schooling_duration,accreditation_of_prior_experiential_learning_or_APEL,higher_national_diploma_or_HND,higher_national_certificate_or_HNC,foundation_degree,certificate_of_higher_education_or_CertHE,professional_registration,masters_degree,research,recognised_international_foundation_course,year_1_bachelor’s_degree,auditions,interview,ielts,ielts_individual_component,ol_english,al_english,duolingo_overall,duolingo_individual_component,a_UK_bachelors_degree_as_proof_of_english_proficiency,a_bachelors_degree_completed_in_the_english_medium_as_proof_of_english_proficiency,toefl,pte,additional_requirements,url,source_file
University of Suffolk,Ipswich,None,education-studies,Master's,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,https://www.uos.ac.uk/study/ma-education-studies/student-story/,uos.xlsx
University of Suffolk,Ipswich,None,insights-into-counselling,Short Course,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"Course Duration: 10 sessions
Course Cost: £400
Discount for UOS Alumni and Suffolk Chamber of Commerce members: 10%",https://www.uos.ac.uk/study/cpd-insights-counselling/,uos.xlsx
University of Suffolk,Suffolk,https://www.uos.ac.uk/courses/bsc-hons-civil-engineering-degree-apprenticeship,civil-engineering-degree-apprenticeship,Bachelor's,112 UCAS points,None,A combination of acceptable Level 3 qualifications or sufficient work experience and maturity to become a degree apprentice.,None,None,None,None,None,None,None,None,None,None,None,Required,None,None,None,None,Minimum of level 2 English and Maths or ability to achieve this prior to taking the EPA.,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Required,None,None,None,None,None,None,None,None,None,None,Maths at level 3 or demonstration of capability to study maths at level 4/5 through completion of a pre-course assessment. Applicants may be expected to attend an interview as part of the application process. Apprentices will be expected to be in employment in order to undertake this course.,https://www.uos.ac.uk/study/search-for-a-course/undergraduate/partner-colleges/snc/-bsc-hons-civil-engineering-degree-apprenticeship/,uos.xlsx
University of Suffolk,Ipswich,https://www.uos.ac.uk/courses/physiotherapy-bsc-hons,physiotherapy,Bachelor's,120 UCAS tariff points (or above),None,"BBB (A-Level), DDM (BTEC), Merit (T Level), Access to HE Diploma 45 Level 3 credits at Merit grade or above",BBB,"One A-Level should be a minimum of a grade C in a science subject, for example Biology, Human Biology, Physics, PE, Sociology, Psychology, Chemistry or Sports Science",C,None,None,None,DDM (BTEC),None,None,None,None,None,None,None,None,None,"Five GCSE's at grade C/4 or above including English, Maths and Science at Grade C/4","English, Maths, Science",C or 4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Required,Required,7.0,None,None,None,None,None,None,None,None,None,"Satisfactory health check, Satisfactory enhanced Disclosure and Barring Service check, One satisfactory academic or employment reference.",https://www.uos.ac.uk/study/bsc-physiotherapy/,uos.xlsx
University of Suffolk,Ipswich,None,social-work-practice-education,Postgraduate,None,None,"Hold a recognised social work qualification and have held this qualification for at least two years, with at least two years post-qualifying professional experience.",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Registered with Social Work England (SWE).,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Typical Offer: Please see entry requirements below.,https://www.uos.ac.uk/study/pgc-social-work-practice-education/,uos.xlsx
University of Suffolk,Ipswich,https://www.uos.ac.uk/courses/bsc-hons-psychology,psychology,Bachelor's,112 UCAS tariff points (or above),None,"BBC (A-Level), DMM (BTEC), Merit (T Level), Pass in Access to HE Diploma",BBC,None,None,None,None,None,DMM,Pass (96 UCAS points),None,None,None,None,None,None,None,None,Grade C/4 or above in GCSE English and Maths,"English, Maths",C/4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.0,5.5,None,None,None,None,None,None,None,None,None,https://www.uos.ac.uk/study/bsc-psychology/,uos.xlsx
University of Suffolk,Ipswich,https://www.uos.ac.uk/courses/ba-hons-social-work,ba-hons-social-work,Bachelor's,None,None,"A combination of acceptable Level 3 qualifications such as A-levels, T Levels, or BTEC Diplomas.",None,None,None,None,None,None,None,None,None,None,None,Degree Apprenticeship,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"Related Courses: BA (Hons) Social Work (Degree Apprenticeship), Post Graduate Certificate in Social Work Practice Education",https://www.uos.ac.uk/study/ba-social-work/student-story/,uos.xlsx
University of Suffolk,Ipswich,https://www.uos.ac.uk/courses/ba-hons-graphic-design,graphic-design,Bachelor's,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,https://www.uos.ac.uk/study/ba-graphic-design-graphic-illustration/student-story/,uos.xlsx
University of Suffolk,Billericay,https://www.billericayscitt.com/,postgraduate-certificate-in-education-pgce-secondary,Postgraduate,None,None,"A minimum 2:2 honours degree from a UK university or recognised equivalent. If the degree is in a different subject to the one you wish to teach, an A Level in that subject is required.",Required,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,GCSEs in English and Maths at grade 4/C or above,"English, Maths",4/C,None,None,None,None,Second Lower,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,https://www.uos.ac.uk/study/search-for-a-course/postgraduate/partners/bec-teaching-training/postgraduate-certificate-in-education---pgce-secondary-billericay-/,uos.xlsx
University of Suffolk,Ipswich,https://www.uos.ac.uk/courses/suffolk-executive-mba,suffolk-executive-mba,Master's,None,None,"Preferably students will hold a degree with a 2:2 minimum classification, but experience will also be considered.",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Accepted,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Required,None,None,None,None,None,None,None,None,None,None,Typical Offer: Students will be required to have at least three years relevant work experience.,https://www.uos.ac.uk/study/suffolk-executive-mba/,uos.xlsx
University of Suffolk,Ipswich,https://www.uos.ac.uk/courses/bsc-hons-criminology,criminology,Bachelor's,112 UCAS tariff points or above,None,"BBC (A-Level), DMM (BTEC), Merit (T Level), Pass in Access to HE Diploma",BBC,None,None,None,None,None,DMM,Pass (96 UCAS points),None,None,None,None,None,None,None,None,Grade C/4 or above in GCSE English and Maths,"English, Maths",C or 4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.0,5.5,None,None,None,None,None,None,None,None,All applicants are required to hold GCSE English and Maths at Grade C/4 or above (or Level 2 equivalents). Applicants who do not hold these qualifications may be considered on an individual basis based upon their overall application and the course applied for.,https://www.uos.ac.uk/study/bsc-criminology/,uos.xlsx
University of Suffolk,Ipswich,https://www.uos.ac.uk/courses/psychology-and-sociology-bsc-hons,psychology-and-sociology,Bachelor's,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,https://www.uos.ac.uk/study/bsc-psychology-sociology/student-story/,uos.xlsx
University of Suffolk,Ipswich,https://www.uos.ac.uk/courses/paramedic-science,paramedic-science,Bachelor's,None,None,"UCAS Relevant Qualification: ""A combination of acceptable Level 3 qualifications such as A-levels, T Levels, or BTEC Diplomas.""",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,CACHE Technical Level 3 Requirement: None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Additional Requirements: None,https://www.uos.ac.uk/study/bsc-paramedic-science/student-story-/,uos.xlsx
University of Suffolk,Ipswich,None,None,Bachelor's,None,None,"Acceptable Qualifications, Access to HE Diploma Requirements",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"Entry Requirements Explained: ""Acceptable Qualifications, Access to HE Diploma Requirements, DBS Checks, Financial Support for Visiting the University, Your Offer to Study, Transferring Credit""",https://www.uos.ac.uk/study/undergraduate-study/applying-for-a-course/,uos.xlsx
University of Suffolk,Ipswich,None,None,Bachelor's,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"DBS Check: ""Required""
Overseas Criminal Record Check: ""Required if lived abroad for more than a year""",https://www.uos.ac.uk/study/undergraduate-study/applying-for-a-course/disclosure-and-barring-service-checks-dbs/,uos.xlsx
University of Suffolk,Ipswich,https://www.uos.ac.uk/courses/ba-hons-digital-film-production,digital-film-production,Bachelor's,112 UCAS tariff points (or above),None,"BBC (A-Level), DMM (BTEC), Merit (T Level), Pass in Access to HE Diploma",BBC,None,None,None,None,None,DMM,Pass (96 UCAS points),None,None,None,None,None,None,None,None,Grade C/4 or above in English and Maths,"English, Maths",C/4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.0,5.5,None,None,None,None,None,None,None,None,None,https://www.uos.ac.uk/study/ba-digital-film-production/,uos.xlsx
University of Suffolk,Ipswich,https://www.uos.ac.uk/courses/undergraduate,Undergraduate,Bachelor's,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,https://www.uos.ac.uk/study/undergraduate-study/off-campus-event-form/,uos.xlsx
University of Suffolk,Ipswich,https://www.uos.ac.uk/courses/bsc-hons-midwifery-shortened,midwifery-shortened,Bachelor's,None,None,Active registration with the Nursing and Midwifery Council as a Registered Nurse (Adult) first level status. A Degree or Diploma of Higher Education in Adult Nursing and Six months' full-time post registration experience within the last two years.,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Accepted,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Required,7.0,None,None,None,None,None,None,None,None,None,"Successful interview, Satisfactory health checks, Satisfactory Enhanced Disclosure and Barring Service (DBS), Two satisfactory references.",https://www.uos.ac.uk/study/bsc-midwifery-shortened/,uos.xlsx
University of Suffolk,Ipswich,None,games-development,Bachelor's,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,https://www.uos.ac.uk/study/bsc-games-development/student-story-/,uos.xlsx
Suffolk New College,Suffolk,https://www.suffolk.ac.uk/courses/fdsc-civil-engineering,fdsc-civil-engineering,Bachelor's,80 UCAS tariff points (or above),None,"CDD (A-Level), MMP (BTEC), Pass A*-C (T Level), Pass in Access to HE Diploma",CDD,None,None,None,None,None,MMP,Pass (96 UCAS points),None,None,None,None,None,None,None,None,"C in English, 5-6/B in Maths","English, Maths",C or 4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.0,5.5,None,None,None,None,None,None,None,None,None,https://www.uos.ac.uk/study/fdsc-civil-engineering/,uos.xlsx
University of Suffolk,Ipswich,https://www.uos.ac.uk/courses/nutrition-and-human-health-bsc-hons,nutrition-and-human-health,Bachelor's,112 UCAS tariff points (or above),None,"BBC (A-Level), DMM (BTEC), Merit (T Level), Pass in Access to HE Diploma",BBC,None,None,None,None,None,DMM,Pass (96 UCAS points),None,None,None,None,None,None,None,None,Grade C/4 or above in GCSE English and Maths,"English, Maths",C or 4,None,None,None,None,None,Accepted,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.0 overall (minimum 5.5 in all components),None,None,None,None,None,None,None,None,None,None,https://www.uos.ac.uk/study/bsc-nutrition-human-health/,uos.xlsx
